Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-19,14.460913413316058,14.561272749115433,14.451789600035735,14.524778366088867,2418300,0.0,0
2017-10-20,14.661630599979562,14.752866983352884,14.625137090743795,14.68900203704834,2460700,0.0,0
2017-10-23,14.698127036423207,14.771115800978572,14.606890645681645,14.634262084960938,4697300,0.0,0
2017-10-24,14.78023913706536,14.8441040864665,14.752867698669432,14.752867698669434,3362300,0.0,0
2017-10-25,14.771114587634667,14.789360472132676,14.616013258171328,14.707249641418457,3450300,0.0,0
2017-10-26,14.634261298206537,14.707250058837944,14.543024042275286,14.561271667480469,2997700,0.0,0
2017-10-27,14.397048938245911,14.488285339400896,14.360554551802878,14.406172752380371,3234800,0.0,0
2017-10-30,14.470036356501655,14.53390217936919,14.424419030289492,14.524778366088867,2768100,0.0,0
2017-10-31,14.506529457469004,14.524777082416959,14.333181370936668,14.342305183410645,3234500,0.0,0
2017-11-01,14.150709750471925,14.278439647243248,14.105091557298739,14.241945266723633,3211500,0.0,0
2017-11-02,14.889721638741625,15.01745153950382,14.844104314237807,14.944462776184082,6322900,0.0,0
2017-11-03,14.707250374865577,14.761991511468075,14.643383685275081,14.752867698669434,2872600,0.0,0
2017-11-06,14.570395803658775,14.780239147705215,14.533901422532612,14.743743896484375,2687200,0.0,0
2017-11-07,14.780239412571342,14.798485298319376,14.634261885450734,14.66163158416748,2630800,0.0,0
2017-11-08,14.698126583241532,14.789361230980676,14.643383706370813,14.734620094299316,1699800,0.0,0
2017-11-09,14.58864303037627,14.652507981886172,14.497407509661368,14.625138282775879,2185200,0.0,0
2017-11-10,14.661631794986073,14.707250860485585,14.606890656576075,14.625138282775879,1946300,0.0,0
2017-11-13,14.387924785442623,14.552149075591997,14.378800972074677,14.47916030883789,1833700,0.0,0
2017-11-14,14.515654552808545,14.55214893583511,14.488283983062301,14.524778366088867,1835300,0.0,0
2017-11-15,14.35142950983027,14.53390229652876,14.314935126509518,14.497407913208008,2464900,0.0,0
2017-11-16,14.634262150654916,14.670755663001714,14.579519271850588,14.579519271850586,1432500,0.0,0
2017-11-17,14.543023649632095,14.734619358640366,14.506529270301693,14.68900203704834,1630800,0.0,0
2017-11-20,14.780238399978307,14.780238399978307,14.661630579700258,14.707249641418457,2360600,0.0,0
2017-11-21,14.9992046762559,15.053945810130651,14.95358561453588,14.962709426879883,2611000,0.0,0
2017-11-22,15.154308365410271,15.227297135338148,15.072195781717717,15.117813110351562,2543100,0.0,0
2017-11-24,15.236419489164348,15.272913000536745,15.20904805049302,15.25466537475586,1039500,0.0,0
2017-11-27,15.090440820221971,15.16342957762737,15.008328250617243,15.02657413482666,1716300,0.0,0
2017-11-28,14.95358675913297,15.181676864624025,14.91709324715289,15.181676864624023,2284800,0.0,0
2017-11-29,15.227294962987003,15.272912285113005,15.053946006567466,15.190799713134766,4517000,0.0,0
2017-11-30,15.619610395740043,15.619610395740043,15.355025051528818,15.418889999389648,5385800,0.0,0
2017-12-01,15.546619949998155,15.656102208694408,15.437135951112776,15.628730773925781,4665500,0.0,0
2017-12-04,15.783835861231024,15.783835861231024,15.619612433954677,15.692601203918457,2793000,0.0,0
2017-12-05,15.619610416822665,15.646980114406068,15.400642395019531,15.400642395019531,2667800,0.0,0
2017-12-06,15.327655039447638,15.418891433530316,15.272913899073822,15.300285339355469,1999000,0.0,0
2017-12-07,15.31853078965127,15.428013054842934,15.309406977520426,15.391519546508789,2156000,0.0,0
2017-12-08,15.792957018158276,15.911564837014543,15.729092072707632,15.902441024780273,3405900,0.0,0
2017-12-11,15.86594577584319,15.920688649248813,15.820328454861087,15.902441024780273,2016900,0.0,0
2017-12-12,15.856825528290134,15.993681002380628,15.847703454194432,15.957185745239258,3198700,0.0,0
2017-12-13,16.084915640488354,16.13965852611748,15.957185721066335,15.975433349609375,2949400,0.0,0
2017-12-14,16.057542093605818,16.130530850114468,15.9663057129227,15.984553337097168,2977900,0.0,0
2017-12-15,16.03017040164726,16.12140678087507,15.984553082127956,16.066665649414062,2326100,0.0,0
2017-12-18,16.212645265070392,16.313003729080737,16.212645265070392,16.294757843017578,1941500,0.0,0
2017-12-19,16.24913903250491,16.27651047231352,16.176150266538055,16.221769332885742,1738700,0.0,0
2017-12-20,16.203519348161176,16.240012855738783,16.048418025530662,16.066665649414062,2103600,0.0,0
2017-12-21,16.22176857560272,16.504599812997153,16.22176857560272,16.44073486328125,3267700,0.0,0
2017-12-22,16.37686807119424,16.43160920190824,16.349496635742653,16.385990142822266,1626900,0.0,0
2017-12-26,16.33125114440918,16.4042399082874,16.276510006547863,16.33125114440918,1790100,0.0,0
2017-12-27,16.26738760375314,16.27651141755253,16.185275019748158,16.230894088745117,1546800,0.0,0
2017-12-28,16.285634029891288,16.33125135533332,16.240014964259842,16.294757843017578,975300,0.0,0
2017-12-29,16.258261649363796,16.349498035155836,16.230891951758707,16.285633087158203,1398200,0.0,0
2018-01-02,16.313003540039062,16.395116117034696,16.267386215125665,16.313003540039062,1090900,0.0,0
2018-01-03,16.30387905613694,16.531969127352017,16.27650762112304,16.47722625732422,1966000,0.0,0
2018-01-04,16.614084149443954,16.732691990947128,16.60496207565717,16.687074661254883,2041900,0.0,0
2018-01-05,16.69619440692794,16.72356584504037,16.349498225117184,16.513723373413086,2881800,0.0,0
2018-01-08,16.531971709741132,16.604960474323658,16.504600270451657,16.57758903503418,1771100,0.0,0
2018-01-09,16.513726511872722,16.550220029435607,16.422490107681003,16.43161392211914,2747100,0.0,0
2018-01-10,16.668825902534163,16.74181466920415,16.614083022389575,16.696195602416992,4112000,0.0,0
2018-01-11,16.92428533501147,17.10675811767578,16.92428533501147,17.10675811767578,3427400,0.0,0
2018-01-12,17.143251699935476,17.298351287841797,17.143251699935476,17.298351287841797,2609300,0.0,0
2018-01-16,17.353095572888957,17.40783671073133,17.134129281330065,17.197994232177734,3798200,0.0,0
2018-01-17,16.997273183693093,17.161498331199486,16.924284422600177,17.07938575744629,3275300,0.0,0
2018-01-18,17.170620644649876,17.35309340154468,17.14325094924808,17.270980834960938,3338100,0.0,0
2018-01-19,17.289230845714577,17.398713122815714,17.261859406344584,17.389589309692383,2601500,0.0,0
2018-01-22,17.48994871321051,17.645050048828125,17.480824900504846,17.645050048828125,2160000,0.0,0
2018-01-23,17.681545493840023,17.681545493840023,17.553815582365623,17.62680435180664,2400500,0.0,0
2018-01-24,18.03736622342842,18.110354988644445,17.772780861901932,17.918758392333984,4010000,0.0,0
2018-01-25,18.019118787470724,18.055614040559067,17.845769815679986,17.9005126953125,2334000,0.0,0
2018-01-26,18.064734889838295,18.228960037231445,18.046489004719646,18.228960037231445,2313400,0.0,0
2018-01-29,18.055614040559067,18.101231366730048,17.873141255496243,17.9005126953125,2010700,0.0,0
2018-01-30,17.74541192978923,17.76365781674003,17.645051720707073,17.699792861938477,2469400,0.0,0
2018-01-31,17.63592623612246,17.80015138444574,17.59943272548914,17.645050048828125,2723700,0.0,0
2018-02-01,17.845768438465484,18.03736502201428,17.836644625897513,17.982622146606445,2433700,0.0,0
2018-02-02,17.763653786870638,17.781901409871278,17.444329085305,17.45345115661621,3251300,0.0,0
2018-02-05,17.28010444553592,17.42608195327566,16.741811733174696,16.760059356689453,5402100,0.0,0
2018-02-06,16.477228395854482,16.687072611151155,16.039295819928967,16.422487258911133,17769200,0.0,0
2018-02-07,16.349501308008914,16.604962891327215,16.313006050310726,16.449861526489258,8716500,0.0,0
2018-02-08,16.486351866937408,16.495475679603718,15.665227869052144,15.683475494384766,7350300,0.0,0
2018-02-09,15.884191993797026,16.1122820588891,15.555741743203926,16.021045684814453,6906700,0.0,0
2018-02-12,15.948058770778848,16.212644112056154,15.829452688950974,16.075790405273438,4366200,0.0,0
2018-02-13,16.066666364788837,16.167024820237653,16.01192349070119,16.130531311035156,2628100,0.0,0
2018-02-14,16.413363316701712,17.079385988196503,16.404239503918166,17.02464485168457,6396000,0.0,0
2018-02-15,17.13412861241281,17.14325242506191,16.83304975574979,17.097633361816406,2772900,0.0,0
2018-02-16,16.979029126362427,17.179747805928073,16.9607814990775,17.134130477905273,2208100,0.0,0
2018-02-20,17.006395545913556,17.125003360192064,16.88778947182423,16.96990203857422,3377000,0.0,0
2018-02-21,17.061139386278178,17.216240716705773,16.951655377663116,16.960779190063477,2914600,0.0,0
2018-02-22,17.033768939231148,17.10675770248752,16.896915225649124,16.933408737182617,2509500,0.0,0
2018-02-23,16.95165586058102,17.07938575744629,16.93340823526046,17.07938575744629,2371900,0.0,0
2018-02-26,16.979027256996,17.14325240410036,16.92428438116833,17.115880966186523,2289700,0.0,0
2018-02-27,17.088509549167306,17.225363258525164,17.070261923869104,17.097633361816406,1856800,0.0,0
2018-02-28,17.134127923077873,17.143251735359907,16.741812695896677,16.75093650817871,2321400,0.0,0
2018-03-01,16.659699010371934,16.760059198567095,16.340372562633,16.47722625732422,3006500,0.0,0
2018-03-02,16.258262337526975,16.38599223892866,16.094037184188014,16.367746353149414,2926200,0.0,0
2018-03-05,16.194395296210825,16.468102689648582,16.14877797736759,16.404237747192383,2462100,0.0,0
2018-03-06,16.568462390530676,16.623203519565433,16.449856320923857,16.550214767456055,2011100,0.0,0
2018-03-07,16.39511440622771,16.57758716721932,16.358620898142917,16.541091918945312,1473100,0.0,0
2018-03-08,16.559339543082316,16.632328299441117,16.449857278638724,16.541091918945312,1650800,0.0,0
2018-03-09,16.46810385364186,16.63232899738789,16.44073415647705,16.623205184936523,1791800,0.0,0
2018-03-12,16.741814413084704,16.842172878102218,16.67794946074917,16.769184112548828,1700600,0.0,0
2018-03-13,16.869544376059245,16.887792002558015,16.449859407724123,16.486352920532227,2214600,0.0,0
