Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-19,84.07615410311847,84.94987003754532,83.98964182449701,84.87201690673828,9133900,0.0,0
2017-10-20,85.88415323855948,86.4118464954008,85.4083686725286,86.08312225341797,15326600,0.0,0
2017-10-23,86.08314025799093,86.49837027155695,85.84956760039324,85.93607330322266,9238600,0.0,0
2017-10-24,86.40319802051273,87.5364443238588,86.2993938339193,87.30287170410156,13000800,0.0,0
2017-10-25,87.58835808883887,87.76136948952343,86.67138578527933,87.38938903808594,14632700,0.0,0
2017-10-26,87.67485310922234,88.60047785005133,87.64890206227703,88.0122299194336,13054400,0.0,0
2017-10-27,87.74407204433129,88.43613085531346,87.41534773909383,88.03819274902344,10400400,0.0,0
2017-10-30,87.48453569545123,88.17659440640517,87.25962222435805,87.72676086425781,8839500,0.0,0
2017-10-31,87.69217663511776,87.97764481146663,87.00011777132588,87.03472137451172,8690200,0.0,0
2017-11-01,87.45858458395271,87.97762531680291,87.1385128753416,87.30287170410156,8418200,0.0,0
2017-11-02,87.2596242429325,88.03818206081479,86.6454252577341,87.8824691772461,8731800,0.0,0
2017-11-03,87.45858464878363,87.8305650509282,87.13851293993525,87.72676086425781,7103500,0.0,0
2017-11-06,87.66620750596394,87.9689873442111,87.07796612870146,87.18177032470703,8121500,0.0,0
2017-11-07,86.99144924531066,87.15581468026849,84.99313937802859,85.42567443847656,18822600,0.0,0
2017-11-08,85.01043827490071,85.09695056736479,84.04156395893139,84.46544647216797,18524700,0.0,0
2017-11-09,84.01559854367416,84.96717419839854,83.74742236282664,84.45677947998047,13697800,0.0,0
2017-11-10,84.61250627263934,85.07099237996067,84.34433664759356,84.35298919677734,9314000,0.0,0
2017-11-13,83.6436237331581,84.8201195078691,83.5830690947521,84.65575408935547,9303100,0.0,0
2017-11-14,84.20591749494079,84.58655043795031,83.78203500838255,84.1453628540039,11043800,0.0,0
2017-11-15,83.38409454611374,85.41700767185426,83.00346164428721,84.94122314453125,15384100,0.0,0
2017-11-16,85.23536615054907,85.69385230270971,85.04504964966083,85.18346405029297,9808000,0.0,0
2017-11-17,84.62115756620608,85.13155236109552,84.40489003954946,84.89797973632812,9017900,0.0,0
2017-11-20,85.166152851095,85.77170591055133,84.5692589410104,85.65059661865234,9483200,0.0,0
2017-11-21,86.07448777673521,86.11774392816564,85.56409950965897,85.5813980102539,13389400,0.0,0
2017-11-22,85.66788214744247,86.09176460491335,85.28724923055246,85.33050537109375,7342200,0.0,0
2017-11-24,85.4948832969481,85.55543794259152,85.0017935824341,85.05369567871094,3680000,0.0,0
2017-11-27,85.04505580729315,85.7544131619887,84.7163314819336,84.7163314819336,13076200,0.0,0
2017-11-28,84.95853017622575,87.97762285098483,84.75091520889686,87.68350219726562,16773000,0.0,0
2017-11-29,88.5918417387364,90.15761667794544,88.2025561914452,89.73373413085938,21105500,0.0,0
2017-11-30,90.6074460063165,92.26838571658041,90.00189953900671,90.41712951660156,23945900,0.0,0
2017-12-01,90.74586167637293,91.10918956187385,88.41016826966357,90.65070343017578,19683500,0.0,0
2017-12-04,93.19400921651355,93.77360462713338,92.36353607298612,92.51924896240234,23576600,0.0,0
2017-12-05,91.3340985442701,92.91717833850234,90.07109704831306,91.45520782470703,17193900,0.0,0
2017-12-06,91.30815064136735,91.48981456827576,90.42577545357098,90.77180480957031,15476200,0.0,0
2017-12-07,89.92403721911597,90.99672893044631,89.73372733481024,90.5036392211914,13371800,0.0,0
2017-12-08,90.61608840734642,91.64552388644358,90.26140651624343,91.63687133789062,13506900,0.0,0
2017-12-11,91.45521143896234,91.74933210308669,91.1005295322654,91.36870574951172,10591200,0.0,0
2017-12-12,92.48465558568572,92.88258707422669,91.29950706984117,92.43274688720703,15508800,0.0,0
2017-12-13,92.30297319983296,92.65765509409648,91.24759326559408,91.27354431152344,15020300,0.0,0
2017-12-14,91.80124779696455,92.08671593392368,90.52094105559881,90.53824615478516,13034200,0.0,0
2017-12-15,91.51574644419625,92.14724378164458,91.00535176602386,91.81851959228516,29350600,0.0,0
2017-12-18,92.72686208470681,93.10748842412406,92.11266313250367,92.52789306640625,12713100,0.0,0
2017-12-19,92.86526649782417,92.98637577415423,92.0780562016787,92.13861083984375,12149900,0.0,0
2017-12-20,93.08152086714144,93.1939841792599,91.77526345686118,91.81851959228516,13091500,0.0,0
2017-12-21,92.20781073705899,93.48811727721255,92.18185969231948,93.28050231933594,12323700,0.0,0
2017-12-22,93.60058481986087,93.82550490019347,92.3981378749448,92.9517822265625,14573400,0.0,0
2017-12-26,92.73551635597511,93.41892255848175,92.0434642040418,92.57980346679688,7403700,0.0,0
2017-12-27,92.2770240615051,92.81336988832265,92.2770240615051,92.75281524658203,9496500,0.0,0
2017-12-28,92.90852621808465,93.28915255837163,92.70091125065893,93.24590301513672,7440600,0.0,0
2017-12-29,93.50542254922745,93.66978797776848,92.51059722900389,92.5105972290039,8925700,0.0,0
2018-01-02,93.10748571346531,93.44486249992434,92.39812854706933,93.38430786132812,13578800,0.0,0
2018-01-03,93.30646554122798,93.85145735176455,92.9777412650258,93.47947692871094,11901000,0.0,0
2018-01-04,94.22730651137678,95.67949761927915,94.08817109214827,94.81861877441406,12953700,0.56,0
2018-01-05,95.009938280265,95.26211628270654,93.72296203234657,94.20992279052734,14155000,0.0,0
2018-01-08,94.04468676447063,94.50556118408494,93.65337341311302,94.34903717041016,12466500,0.0,0
