Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-19,23.525193524239878,23.875377144417207,23.480297090483916,23.866397857666016,54542700,0.0,0
2017-10-20,24.279436637180712,24.405143227237126,24.153728334500457,24.396163940429688,83764700,0.0,0
2017-10-23,24.44106006172148,24.629621670229938,24.32433275178687,24.38718605041504,69607700,0.0,0
2017-10-24,24.557787751295212,24.997762530434738,24.548808464460873,24.854097366333008,90346500,0.0,0
2017-10-25,25.042650824723474,25.069588678312822,24.548802163949254,24.809194564819336,81265300,0.0,0
2017-10-26,24.863073804713707,25.123466242582126,24.854094518908084,24.907968521118164,55342500,0.0,0
2017-10-27,24.854097381120734,25.105510562136423,24.800223372706494,24.96184539794922,58856700,0.0,0
2017-10-30,24.827153698473214,24.925924117923557,24.656550713774468,24.782258987426758,51357600,0.0,0
2017-10-31,24.81817741657497,24.89000999051464,24.548805692457123,24.593700408935547,50311200,0.0,0
2017-11-01,24.818178666378046,24.898990530207683,24.566765501240276,24.719409942626953,46527700,0.0,0
2017-11-02,24.701450809464077,25.087551547304233,24.494932367752643,25.02469825744629,59692000,0.0,0
2017-11-03,24.898987416904745,24.979799270629886,24.80021870550343,24.979799270629883,37816100,0.0,0
2017-11-06,24.907969032491472,24.979801607787554,24.800221025859194,24.916948318481445,37261000,0.0,0
2017-11-07,24.907967927868764,24.934905784644034,24.26147477887483,24.405139923095703,68342100,0.0,0
2017-11-08,24.207604912260415,24.207604912260415,23.785588663258682,24.054962158203125,83128200,0.0,0
2017-11-09,23.785587310791016,23.93823176879284,23.453362245661353,23.785587310791016,95448600,0.0,0
2017-11-10,23.875377580867774,24.010063459350096,23.75864856359226,23.803544998168945,61105300,0.0,0
2017-11-13,23.57906636616577,23.776605527052414,23.471316643103396,23.70477294921875,55902200,0.0,0
2017-11-14,23.57906429918949,23.659876156246245,23.417440585075983,23.561105728149414,61596800,0.0,0
2017-11-15,23.3366345509753,24.180668761602785,23.17501079653344,24.054962158203125,98274900,0.0,0
2017-11-16,24.162704812623918,24.28841138806814,24.010060379888657,24.028018951416016,54565200,0.0,0
2017-11-17,23.803540898638992,24.00108003888392,23.740687613680315,23.902311325073242,48420700,0.0,0
2017-11-20,24.010061264038086,24.099852412357716,23.830480680022536,24.010061264038086,46328800,0.0,0
2017-11-21,24.063938580059613,24.117814304040888,23.965169844675163,24.00108528137207,57749100,0.0,0
