Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-19,245.4864024137418,245.60014543782071,242.69009438586488,245.54327392578125,2589200,0.0,0
2017-10-20,246.79454251426614,251.03164486627324,245.92249314336772,250.95582580566406,3955900,0.0,0
2017-10-23,251.3159936494291,252.12171206899285,248.4817902287858,248.65240478515625,3302400,0.0,0
2017-10-24,249.52444998547435,253.28760303131523,249.52444998547435,252.14065551757812,4401600,0.0,0
2017-10-25,250.98420897888653,252.14064467169985,241.23982732687074,244.95559692382812,7895300,0.0,0
2017-10-26,246.18785680601954,247.81824111311343,243.90342113036596,245.76129150390625,3419100,0.0,0
2017-10-27,244.8039343022736,245.97931754548992,242.47210088171724,243.0977020263672,2899200,0.0,0
2017-10-30,242.14031293210388,246.84188894380563,242.02656990774207,245.74232482910156,3025900,0.0,0
2017-10-31,245.82767007981852,246.38692598768978,244.0551068454152,244.53854370117188,2742800,0.0,0
2017-11-01,244.832367541173,245.8940077405765,242.88916099090238,245.0314178466797,2929500,0.0,0
2017-11-02,244.85130548071916,249.52443139177342,244.5574596844476,248.94622802734375,2529900,0.0,0
2017-11-03,248.7472102117619,250.0458248218018,246.52910518038345,248.1121063232422,2610800,0.0,0
2017-11-06,248.93677093825718,251.98900123755865,248.85146365713885,250.3112335205078,2911600,0.0,0
2017-11-07,250.31121958772917,253.3539614883657,250.31121958772917,252.26388549804688,3205400,0.0,0
2017-11-08,252.27338637455472,253.67625578189643,251.46766793174112,251.7330780029297,2841800,0.0,0
2017-11-09,252.55266869207992,254.21086710344636,247.35884552854185,250.35125732421875,3215900,1.42,0
2017-11-10,249.78893170727426,250.16061286338407,247.396939528357,248.5881805419922,1740600,0.0,0
2017-11-13,249.369666940359,250.98019819788865,248.2451132062293,250.08441162109375,2604100,0.0,0
2017-11-14,249.68412279220905,250.0653141096363,247.9687473222698,249.45541381835938,2358200,0.0,0
2017-11-15,249.13140964627942,252.3239125042748,247.92109008447554,250.50369262695312,2510500,0.0,0
2017-11-16,251.3613764569734,252.58120601079094,250.96110670637879,251.30419921875,2710200,0.0,0
2017-11-17,250.46558895498532,251.3423260944701,249.71271645681497,249.93191528320312,1724800,0.0,0
2017-11-20,250.6371229615162,253.1339596092162,250.40841398097396,252.1905059814453,2447400,0.0,0
2017-11-21,253.7248304918539,254.44911443126364,252.26675246011982,254.4395751953125,2267100,0.0,0
2017-11-22,254.44910838373082,254.90655545296522,252.09521471963103,252.68606567382812,1471400,0.0,0
2017-11-24,252.79089346924735,254.0393117799156,252.09519821673152,253.38174438476562,788900,0.0,0
2017-11-27,252.90525932477462,254.29662080930524,252.27628052362198,253.09584045410156,1772200,0.0,0
2017-11-28,254.44913958851657,255.41167185757755,252.76235239147562,255.39259338378906,2262100,0.0,0
2017-11-29,256.8125215080088,257.0031026265708,253.63903905794712,256.6409606933594,3029100,0.0,0
2017-11-30,257.22237522517383,264.01722079014235,256.7649280599622,263.7884826660156,4820300,0.0,0
2017-12-01,264.46501897080645,265.6276712522509,257.87983578721065,258.6231689453125,4592500,0.0,0
2017-12-04,263.1784972102946,268.5819501423446,263.02601487113003,264.9034118652344,5523000,0.0,0
2017-12-05,265.8945635936686,266.3043435688436,261.93961971403087,262.5876770019531,2806100,0.0,0
2017-12-06,263.57874035082745,266.0184287170854,261.12003168116695,265.1893005371094,2538100,0.0,0
2017-12-07,269.5159035644501,271.402839863218,264.7414001151179,268.71539306640625,4264400,0.0,0
2017-12-08,271.6125447110732,273.81395621827596,270.2306932254438,272.460693359375,4440500,0.0,0
2017-12-11,272.7560733236809,273.0229101562742,266.7426908138177,269.8494567871094,4065200,0.0,0
2017-12-12,277.644975390659,279.0363370186917,274.19514540555747,276.310791015625,5517600,0.0,0
2017-12-13,276.8444225162091,281.9429400727873,276.08203987054833,278.1214294433594,5003300,0.0,0
2017-12-14,279.5604666955813,282.8673531469546,278.8457220367804,280.0655517578125,3913400,0.0,0
2017-12-15,281.9619803400068,283.39146956666013,279.2459449927588,280.1227111816406,6933500,0.0,0
2017-12-18,282.08592737200115,283.1723533494409,280.6754872652474,282.2193603515625,2901600,0.0,0
2017-12-19,282.562415916244,283.5916355284412,280.3514652434796,283.27716064453125,2728400,0.0,0
2017-12-20,284.6589876890541,285.25934877961,283.1437034018796,283.8965759277344,2533700,0.0,0
2017-12-21,284.03949633173727,284.36353948128334,280.303780790614,281.1614685058594,5398300,0.0,0
2017-12-22,282.4003424576444,282.58141341553693,279.23642847785516,281.2281799316406,2257400,0.0,0
2017-12-26,281.64751296328285,283.45819354837494,280.7993353731573,281.4759521484375,1394700,0.0,0
2017-12-27,282.4765662146231,282.84821823986624,280.942232863363,281.72369384765625,1447800,0.0,0
2017-12-28,281.90480931755087,283.02933388740195,280.8851000001113,282.41943359375,1436800,0.0,0
2017-12-29,282.9816934232731,283.32475688240686,280.9708634276843,281.047119140625,1824600,0.0,0
2018-01-02,281.8476547861883,283.02935669495037,281.51410144912415,282.88641357421875,2978900,0.0,0
